GO:id	description	Ontology	GeneRatio	BackgroundRatio	Pvalue	Adjusted_Pvalue	Qvalue	Hits	GeneIds
GO:0017038	protein import	BP	29/617	321/16655	9.41023597126068e-06	0.00013035143589772	8.75252274463508e-05	29	NFKBIA/NFKBIE/DDX58/IL18R1/PRICKLE1/ZC3H12A/JAK3/C8orf4/CYLD/LGALS9/TLR3/NFKBIB/SMAD3/BCL3/BAMBI/PRKCD/SPHK1/CREB3/TP53/PARP10/TLR2/GCKR/PML/MDFI/XBP1/HES1/JUP/SHH/IL1B
GO:0032731	positive regulation of interleukin-1 beta production	BP	8/617	30/16655	9.63092395039414e-06	0.000132555975649514	8.90054784452096e-05	8	LGALS9/NOD2/SMAD3/PANX1/TRIM16/WNT5A/IFNAR1/CASP1
GO:0090022	regulation of neutrophil chemotaxis	BP	8/617	30/16655	9.63092395039414e-06	0.000132555975649514	8.90054784452096e-05	8	CXCL8/CXCL1/CXCL2/CXCL3/NOD2/CD74/DAPK2/IL1B
GO:0045766	positive regulation of angiogenesis	BP	16/617	121/16655	1.00265836277806e-05	0.00013756217282955	9.23669185690277e-05	16	CXCL8/CX3CL1/RHOB/TGFBR2/IL1A/ZC3H12A/PTGIS/LRG1/HDAC9/F3/CD34/SPHK1/WNT5A/VEGFC/NOS3/IL1B
GO:0070265	necrotic cell death	BP	10/617	49/16655	1.00743452102133e-05	0.000137778664017775	9.25122828326359e-05	10	BIRC3/FTH1/CYLD/TNFSF10/TLR3/TRAF2/CAV1/BIRC2/TP53/CASP1
GO:2001242	regulation of intrinsic apoptotic signaling pathway	BP	18/617	149/16655	1.02858416831198e-05	0.000140225968262279	9.41555394577393e-05	18	MSX1/SOD2/ACKR3/CYLD/PMAIP1/VNN1/NKX3-1/GRINA/BBC3/CD74/CAV1/PTPN2/CREB3/TP53/NCK1/DAPK2/CXCL12/XBP1
GO:0070482	response to oxygen levels	BP	29/617	323/16655	1.05982561681388e-05	0.000144029298335463	9.67093074881135e-05	29	ICAM1/CCL2/VCAM1/CX3CL1/PTGIS/SLC8A3/SMAD3/PMAIP1/PLAU/NKX3-1/CD34/BBC3/CAV1/ECE1/POSTN/BMP2/BIRC2/TP53/RGCC/WNT5A/DDIT4/PML/PDGFB/KCNK2/CXCL12/PSEN2/CASP1/MGARP/IL1B
GO:1902106	negative regulation of leukocyte differentiation	BP	13/617	83/16655	1.06364228356522e-05	0.000144093426339591	9.67523666083163e-05	13	TNFSF18/JAK3/IRF1/CYLD/TLR3/GPR68/FSTL3/CD74/PTPN2/LYN/HLX/IL4R/SHH
GO:0001822	kidney development	BP	26/617	273/16655	1.07316768488903e-05	0.000144928099890343	9.73128130036315e-05	26	SDC4/SMAD3/SGPL1/BDNF/PROX1/NRP1/FSTL3/GCNT1/NKX3-1/CD34/KLHL3/TNS2/BMP2/SMAD7/PTCH1/PBX1/LGR4/PDGFB/MTSS1/HAS2/KLF15/HES1/SMAD6/ID3/SHH/EFNB2
GO:0036293	response to decreased oxygen levels	BP	28/617	307/16655	1.12123625652482e-05	0.000150946431034653	0.000101353856346388	28	ICAM1/CCL2/VCAM1/CX3CL1/PTGIS/SLC8A3/SMAD3/PMAIP1/PLAU/NKX3-1/CD34/BBC3/CAV1/ECE1/POSTN/BMP2/BIRC2/TP53/RGCC/DDIT4/PML/PDGFB/KCNK2/CXCL12/PSEN2/CASP1/MGARP/IL1B
GO:0042993	positive regulation of transcription factor import into nucleus	BP	10/617	50/16655	1.21796845327131e-05	0.000163458196158654	0.000109754953585491	10	DDX58/IL18R1/C8orf4/LGALS9/TLR3/SMAD3/SPHK1/TLR2/XBP1/IL1B
GO:0007162	negative regulation of cell adhesion	BP	23/617	227/16655	1.26789093399021e-05	0.000169629631789746	0.000113898799823639	23	RND1/TNFSF18/GBP1/JAK3/IRF1/CYLD/LGALS9/JAM2/PRKCD/PDCD1LG2/CD74/POSTN/PDE5A/BMP2/PTPN2/IDO1/RGCC/HLX/CXCL12/BTN2A2/IL4R/ZNF703/SHH
GO:0032677	regulation of interleukin-8 production	BP	11/617	61/16655	1.27818159023927e-05	0.000170476974945844	0.000114467753298925	11	F2RL1/DDX58/LGALS9/TLR3/NOD2/BCL3/WNT5A/ARRB1/TLR2/CD58/IL1B
GO:0032649	regulation of interferon-gamma production	BP	14/617	97/16655	1.29667394979264e-05	0.000172409610361318	0.000115765432554587	14	RIPK2/EBI3/IL18R1/ZC3H12A/LGALS9/TLR3/NOD2/BCL3/PDCD1LG2/HLA-A/WNT5A/IFNAR1/ISG15/IL1B
GO:0050718	positive regulation of interleukin-1 beta secretion	BP	7/617	23/16655	1.35130015047416e-05	0.000179120032253621	0.000120271184243012	7	LGALS9/NOD2/PANX1/TRIM16/WNT5A/IFNAR1/CASP1
GO:0010720	positive regulation of cell development	BP	37/617	471/16655	1.45260600739715e-05	0.00019195787361555	0.00012889122726275	37	CSF1/CX3CL1/SDCBP/KCTD11/TGFBR2/GPR68/GPRC5B/SMAD3/BDNF/BAMBI/PROX1/NRP1/SPHK1/PDE5A/BMP2/MMD/RGCC/WNT5A/CLDN5/VEGFC/DMD/LYN/TGIF2/PML/CXCL12/HAS2/EFNA5/NTN1/GDF6/HES1/ZNF703/PSEN1/B4GALT1/SHH/IL1B/BIN1/BRINP3
GO:0046635	positive regulation of alpha-beta T cell activation	BP	10/617	51/16655	1.46533163715913e-05	0.000193047360638579	0.000129622769641503	10	CD83/HLA-E/RIPK2/EBI3/TGFBR2/LGALS9/HLA-A/HLX/IL4R/SHH
GO:0031342	negative regulation of cell killing	BP	6/617	16/16655	1.47016075664807e-05	0.000193093065232924	0.000129653458256383	6	HLA-B/HLA-E/TAP1/IL7R/LGALS9/HLA-A
GO:0097300	programmed necrotic cell death	BP	9/617	41/16655	1.50096673176212e-05	0.000196539959891526	0.000131967895660928	9	BIRC3/CYLD/TNFSF10/TLR3/TRAF2/CAV1/BIRC2/TP53/CASP1
GO:0030177	positive regulation of Wnt signaling pathway	BP	19/617	168/16655	1.53222165256136e-05	0.00020002457209801	0.000134307658731694	19	PSMB9/NFKB1/GPRC5B/SMAD3/PSMB10/RSPO3/PSMB8/PSME2/BAMBI/CAV1/DAPK3/BMP2/PSME1/WNT5A/TLR2/LGR4/PSMA3/JUP/SHH
GO:0002821	positive regulation of adaptive immune response	BP	12/617	74/16655	1.61077820237797e-05	0.000209644486279284	0.000140767005887571	12	B2M/HLA-B/HLA-E/RIPK2/NOD2/TRAF2/HLA-A/RSAD2/HLX/STAT6/CD40/IL1B
GO:0002706	regulation of lymphocyte mediated immunity	BP	15/617	112/16655	1.61702254782124e-05	0.000209823287229335	0.000140887062822219	15	B2M/HLA-B/HLA-E/TAP1/STAT5A/IL7R/LGALS9/NOD2/TRAF2/APLF/HLA-A/RSAD2/STAT6/CD40/IL1B
GO:0048732	gland development	BP	36/617	455/16655	1.62368622262402e-05	0.000210055262674604	0.000141042824080001	36	TNFAIP3/CSF1/MSX1/STAT5A/SEMA3C/TGFBR2/PSMB9/SMAD3/PLAU/HOXB9/PROX1/NRP1/FSTL3/NKX3-1/CAV1/BMP2/WNT5A/TBX1/PTCH1/PBX1/HLX/PML/TP63/STAT6/PSEN2/HK2/NTN1/XBP1/HES1/ZNF703/LMO4/PSEN1/BDH1/B4GALT1/PTHLH/SHH
GO:0032663	regulation of interleukin-2 production	BP	10/617	52/16655	1.75472046986342e-05	0.000226327418687773	0.000151968857585398	10	TNFAIP3/CD83/RIPK2/STAT5A/IL1A/GBP1/NOD2/TRAF2/CD34/IL1B
GO:0001935	endothelial cell proliferation	BP	15/617	113/16655	1.80197289434658e-05	0.000231728335189405	0.000155595334286391	15	CCL2/NR2F2/LRG1/PROX1/F3/NRP1/CD34/CAV1/BMP2/RGCC/WNT5A/PDGFB/EGFL7/CXCL12/XBP1
GO:0050716	positive regulation of interleukin-1 secretion	BP	7/617	24/16655	1.84704073587978e-05	0.000235558969412661	0.000158167435846648	7	LGALS9/NOD2/PANX1/TRIM16/WNT5A/IFNAR1/CASP1
GO:0045620	negative regulation of lymphocyte differentiation	BP	9/617	42/16655	1.84816461609748e-05	0.000235558969412661	0.000158167435846648	9	TNFSF18/JAK3/IRF1/CYLD/CD74/PTPN2/HLX/IL4R/SHH
GO:0097028	dendritic cell differentiation	BP	9/617	42/16655	1.84816461609748e-05	0.000235558969412661	0.000158167435846648	9	F2RL1/RELB/HLA-B/TGFBR2/LGALS9/UBD/CSF2/LYN/PSEN1
GO:0030111	regulation of Wnt signaling pathway	BP	28/617	316/16655	1.91164104661714e-05	0.000242930667517009	0.000163117205281909	28	CTHRC1/PRICKLE1/PSMB9/NFKB1/CYLD/GPRC5B/SMAD3/PSMB10/RSPO3/PSMB8/PSME2/BAMBI/SOX7/CAV1/DAPK3/BMP2/PSME1/WNT5A/IGFBP1/FZD6/TLR2/LGR4/PSMA3/NKD2/MDFI/JUP/ZNF703/SHH
GO:0046824	positive regulation of nucleocytoplasmic transport	BP	15/617	114/16655	2.00539525919222e-05	0.000254095375782355	0.000170613813382669	15	DDX58/IL18R1/ZC3H12A/C8orf4/LGALS9/TLR3/SMAD3/BAMBI/PRKCD/SPHK1/TLR2/XBP1/JUP/SHH/IL1B
GO:0042092	type 2 immune response	BP	8/617	33/16655	2.07080320746179e-05	0.000261613496121565	0.000175661898876524	8	NOD2/BCL3/CD74/RSAD2/IDO1/HLX/STAT6/IL4R
GO:0050918	positive chemotaxis	BP	10/617	53/16655	2.09188469198183e-05	0.000262735838281567	0.0001764155020275	10	CXCL8/F2RL1/SMAD3/F3/NRP1/CREB3/VEGFC/PDGFB/CXCL12/S1PR1
GO:0060443	mammary gland morphogenesis	BP	10/617	53/16655	2.09188469198183e-05	0.000262735838281567	0.0001764155020275	10	CSF1/TGFBR2/CAV1/WNT5A/PTCH1/PML/STAT6/NTN1/B4GALT1/PTHLH
GO:0002831	regulation of response to biotic stimulus	BP	23/617	235/16655	2.22027645602742e-05	0.000278050900365294	0.000186698889264484	23	TNFAIP3/F2RL1/BIRC3/B2M/DDX58/ACKR3/ZC3H12A/IL15/NOD2/LMCD1/HLA-A/TRAF3/DPF3/BIRC2/DHX58/CREB3/TRIM6/DDX60/APOBEC3G/PML/MTSS1/MB21D1/CHST3
GO:2000379	positive regulation of reactive oxygen species metabolic process	BP	13/617	89/16655	2.30700408384272e-05	0.000288074596904186	0.000193429358425623	13	ICAM1/F2RL1/PTX3/TGFBR2/ZC3H12A/PLAU/PRKCD/TICAM1/TP53/KLF2/TLR2/PDGFB/IL1B
GO:0014031	mesenchymal cell development	BP	19/617	173/16655	2.32456347330141e-05	0.00028942830760065	0.000194338315321943	19	SDCBP/MSX1/SEMA3C/TGFBR2/SMAD3/EFNB1/EFNA1/BAMBI/NRP1/BMP2/SEMA4B/RGCC/WNT5A/TBX1/SMAD7/HAS2/HES1/ZNF703/SHH
GO:0002292	T cell differentiation involved in immune response	BP	10/617	54/16655	2.48316546844571e-05	0.000305718347503388	0.000205276357068687	10	RELB/RIPK2/IL18R1/TNFSF18/JAK3/LGALS9/BCL3/HLX/STAT6/IL4R
GO:0042116	macrophage activation	BP	10/617	54/16655	2.48316546844571e-05	0.000305718347503388	0.000205276357068687	10	CX3CL1/ZC3H12A/TLR3/CSF2/SBNO2/TICAM1/CD74/WNT5A/IL4R/TNIP2
GO:0002828	regulation of type 2 immune response	BP	7/617	25/16655	2.48378416031072e-05	0.000305718347503388	0.000205276357068687	7	NOD2/CD74/RSAD2/IDO1/HLX/STAT6/IL4R
GO:0090023	positive regulation of neutrophil chemotaxis	BP	7/617	25/16655	2.48378416031072e-05	0.000305718347503388	0.000205276357068687	7	CXCL8/CXCL1/CXCL2/CXCL3/CD74/DAPK2/IL1B
GO:1903533	regulation of protein targeting	BP	27/617	304/16655	2.57441042341415e-05	0.000315970373335275	0.000212160139257522	27	CCL2/NFKBIA/NFKBIE/DDX58/IL18R1/ZC3H12A/C8orf4/CYLD/CTSK/LGALS9/TLR3/NFKBIB/SMAD3/BCL3/BAMBI/PRKCD/SPHK1/CREB3/PARP10/ELMOD1/TLR2/MDFI/XBP1/HES1/JUP/SHH/IL1B
GO:1902622	regulation of neutrophil migration	BP	8/617	34/16655	2.62078618086026e-05	0.000320578597764586	0.000215254358270313	8	CXCL8/CXCL1/CXCL2/CXCL3/NOD2/CD74/DAPK2/IL1B
GO:0002716	negative regulation of natural killer cell mediated immunity	BP	5/617	11/16655	2.63428095656136e-05	0.000320578597764586	0.000215254358270313	5	HLA-B/HLA-E/TAP1/LGALS9/HLA-A
GO:0045953	negative regulation of natural killer cell mediated cytotoxicity	BP	5/617	11/16655	2.63428095656136e-05	0.000320578597764586	0.000215254358270313	5	HLA-B/HLA-E/TAP1/LGALS9/HLA-A
GO:0002573	myeloid leukocyte differentiation	BP	20/617	190/16655	2.66025725178833e-05	0.000322827837766313	0.000216764623511174	20	F2RL1/RELB/CSF1/STAT5A/TGFBR2/JUNB/PIK3CD/TLR3/UBD/GPR68/CSF2/SBNO2/FSTL3/IRF7/IL34/TFE3/PTPN2/LYN/PSEN2/PSEN1
GO:0001667	ameboidal-type cell migration	BP	28/617	322/16655	2.69072117810871e-05	0.00032560749537338	0.000218631040728644	28	NR2F2/RHOB/SDC4/SEMA3C/TGFBR2/ZC3H12A/EFNB1/SGPL1/EFNA1/HDAC9/PROX1/NRP1/PRCP/SEMA4B/RGCC/WNT5A/TBX1/VEGFC/PML/PDGFB/CXCL12/HAS2/PTPRR/NOS3/ZFAND5/ITGB4/SHH/EFNB2
GO:0051051	negative regulation of transport	BP	36/617	466/16655	2.70689726808343e-05	0.000326647435039311	0.000219329314247184	36	ICAM1/NFKBIA/F2RL1/CX3CL1/ANO9/SDCBP/TNFRSF9/NFKBIE/RANGAP1/GBP1/ZC3H12A/NFKB1/CYLD/LGALS9/CAB39/NFKBIB/RHBDF2/TNFRSF4/CD34/CD74/CAV1/RNF207/RSAD2/CREB3/RGCC/PARP10/LGR4/PKDCC/PML/MDFI/ABR/BTN2A2/NOS3/IER3/SHH/IL1B
GO:1903035	negative regulation of response to wounding	BP	18/617	160/16655	2.74183413290011e-05	0.000328806350476729	0.000220778930535613	18	TNFAIP3/ZC3H12A/NFKB1/THBD/PTGIS/NOD2/SMAD3/PLAU/PRKCD/CD34/PTPN2/TNFAIP6/SERPINB2/PDGFB/ABR/NOS3/TSPAN8/IER3
GO:0002704	negative regulation of leukocyte mediated immunity	BP	9/617	44/16655	2.75041955336962e-05	0.000328806350476729	0.000220778930535613	9	HLA-B/HLA-E/TAP1/JAK3/IL7R/LGALS9/NOD2/HLA-A/ABR
GO:1903707	negative regulation of hemopoiesis	BP	16/617	131/16655	2.75531783941734e-05	0.000328806350476729	0.000220778930535613	16	NFKBIA/STAT5A/TNFSF18/JAK3/IRF1/CYLD/TLR3/GPR68/FSTL3/CD74/PTPN2/LYN/HLX/IL4R/HES1/SHH
GO:0002260	lymphocyte homeostasis	BP	11/617	66/16655	2.7764962667594e-05	0.000330418395502749	0.000221861347515407	11	TNFAIP3/STAT5A/JAK3/PIK3CD/LGALS9/SPNS2/PMAIP1/CD74/SLC40A1/LYN/CHST3
GO:0002456	T cell mediated immunity	BP	12/617	78/16655	2.78567237042343e-05	0.000330597150737855	0.00022198137375449	12	ICAM1/B2M/HLA-B/HLA-E/IL7R/NOD2/TRAF2/BTN3A3/HLA-A/RSAD2/BTN3A2/IL1B
GO:0016485	protein processing	BP	28/617	323/16655	2.84551804494347e-05	0.000336771751033419	0.000226127344924946	28	BIRC3/CTSS/TNFSF10/TLR3/TNFSF15/SMAD3/PMAIP1/TRAF2/F3/TICAM1/NKX3-1/BBC3/ECE1/BIRC2/BOK/PTCH1/NKD2/VPS37C/PML/CFB/PSEN2/CASP1/PSEN1/CASP7/PRKACB/PTHLH/TBC1D10A/SHH
GO:0048864	stem cell development	BP	19/617	177/16655	3.20345025873406e-05	0.000378094896291132	0.000253874010410993	19	SDCBP/MSX1/SEMA3C/TGFBR2/SMAD3/EFNB1/EFNA1/BAMBI/NRP1/BMP2/SEMA4B/RGCC/WNT5A/TBX1/SMAD7/HAS2/HES1/ZNF703/SHH
GO:0032637	interleukin-8 production	BP	11/617	67/16655	3.2123553280378e-05	0.000378110020578875	0.000253884165701693	11	F2RL1/DDX58/LGALS9/TLR3/NOD2/BCL3/WNT5A/ARRB1/TLR2/CD58/IL1B
GO:0070266	necroptotic process	BP	8/617	35/16655	3.28798125220445e-05	0.00038595703636231	0.000259153089948597	8	BIRC3/CYLD/TNFSF10/TLR3/TRAF2/CAV1/BIRC2/TP53
GO:0032757	positive regulation of interleukin-8 production	BP	9/617	45/16655	3.32628085043719e-05	0.000389391790860962	0.000261459375772351	9	F2RL1/DDX58/LGALS9/TLR3/NOD2/WNT5A/TLR2/CD58/IL1B
GO:0045428	regulation of nitric oxide biosynthetic process	BP	10/617	56/16655	3.45663210312215e-05	0.000403554772364504	0.000270969191823696	10	ICAM1/PTX3/ZC3H12A/PTGIS/TICAM1/CD34/CAV1/KLF2/TLR2/IL1B
GO:0007178	transmembrane receptor protein serine/threonine kinase signaling pathway	BP	29/617	345/16655	3.62962935994981e-05	0.000422606575207129	0.000283761635309874	29	CCL2/SDCBP/CYR61/ZYX/MSX1/TGFBR2/JUNB/SMAD3/LRG1/BAMBI/FSTL3/CAV1/BMP2/TP53/WNT5A/CLDN5/SMAD7/F11R/TGIF2/PML/CDKN2B/PDGFB/BTBD11/GDF6/HES1/ZNF703/SMAD6/SHH/FST
GO:0001938	positive regulation of endothelial cell proliferation	BP	11/617	68/16655	3.70596439193786e-05	0.000430331390848202	0.00028894850756264	11	CCL2/LRG1/PROX1/F3/NRP1/CAV1/BMP2/WNT5A/PDGFB/EGFL7/CXCL12
GO:1903649	regulation of cytoplasmic transport	BP	35/617	456/16655	3.99271490732053e-05	0.00046111074428115	0.000309615482892196	35	NFKBIA/CXCL11/CXCL10/NFKBIE/RANGAP1/DDX58/IL18R1/ZC3H12A/C8orf4/CYLD/CTSK/LGALS9/TLR3/NFKBIB/SMAD3/BCL3/BAMBI/PRKCD/SPHK1/CAV1/CREB3/PARP10/DMD/LYN/ELMOD1/TLR2/PKDCC/PML/MDFI/XBP1/HES1/JUP/IER3/SHH/IL1B
GO:2000107	negative regulation of leukocyte apoptotic process	BP	9/617	46/16655	4.00101596833324e-05	0.00046111074428115	0.000309615482892196	9	STAT5A/JAK3/NOD2/ST6GAL1/IRF7/CD74/IDO1/MERTK/CXCL12
GO:0031503	protein complex localization	BP	14/617	107/16655	4.01384700801837e-05	0.00046111074428115	0.000309615482892196	14	TNFAIP2/NFKBIA/IL18R1/ZC3H12A/C8orf4/CYLD/LGALS9/TLR3/NFKBIB/BCL3/SPHK1/SMAD7/TLR2/IL1B
GO:0050709	negative regulation of protein secretion	BP	14/617	107/16655	4.01384700801837e-05	0.00046111074428115	0.000309615482892196	14	F2RL1/CX3CL1/TNFRSF9/GBP1/ZC3H12A/RHBDF2/TNFRSF4/CD34/RSAD2/RGCC/LGR4/PML/BTN2A2/IL1B
GO:0072678	T cell migration	BP	8/617	36/16655	4.09141538933531e-05	0.000468771741948312	0.000314759504196345	8	CCL2/CXCL11/CCL20/CXCL10/PIK3CD/WNT5A/CXCL12/S1PR1
GO:0048771	tissue remodeling	BP	17/617	150/16655	4.14156811161663e-05	0.000472469569107135	0.000317242431683137	17	TNFAIP3/CTHRC1/SEMA3C/IL1A/IL15/CTSK/RSPO3/CAV1/TNFRSF11B/TP53/TBX1/LGR4/PML/ABR/NOS3/S1PR1/B4GALT1
GO:1903708	positive regulation of hemopoiesis	BP	18/617	165/16655	4.1456243528899e-05	0.000472469569107135	0.000317242431683137	18	CSF1/CD83/RIPK2/STAT5A/TGFBR2/IL15/IL7R/LGALS9/GPR68/VNN1/IL34/CD74/HLX/IL4R/XBP1/ISG15/SHH/IL1B
GO:0071353	cellular response to interleukin-4	BP	7/617	27/16655	4.30159937148208e-05	0.000487665528745916	0.000327445846892875	7	JAK3/TCF7/PTPN2/PML/STAT6/IL4R/XBP1
GO:0061081	positive regulation of myeloid leukocyte cytokine production involved in immune response	BP	5/617	12/16655	4.37830419118018e-05	0.00049505864712872	0.000332409999098305	5	GPRC5B/CD74/NR4A3/WNT5A/TLR2
GO:0032647	regulation of interferon-alpha production	BP	6/617	19/16655	4.52877787401337e-05	0.000508072267740875	0.000341148070114823	6	RIPK2/DDX58/IFIH1/TLR3/IRF7/NMI
GO:0036499	PERK-mediated unfolded protein response	BP	6/617	19/16655	4.52877787401337e-05	0.000508072267740875	0.000341148070114823	6	CCL2/CXCL8/ATF3/PTPN2/NCK1/IGFBP1
GO:0072643	interferon-gamma secretion	BP	6/617	19/16655	4.52877787401337e-05	0.000508072267740875	0.000341148070114823	6	F2RL1/ZC3H12A/LGALS9/BTN3A1/BTN3A2/RNF19B
GO:0048010	vascular endothelial growth factor receptor signaling pathway	BP	26/617	297/16655	4.6226100283197e-05	0.000517252052000033	0.000347311889482503	26	CCL2/IL3RA/JAK3/PSMB9/RASGRP3/CSF2RB/NCF4/CSF2/PSMB10/FGF5/PSMB8/PSME2/PRKCD/NRP1/SPHK1/CAV1/PSME1/NCK1/SHC3/VEGFC/PSMA3/PDGFB/NOS3/XBP1/JUP/IL1B
GO:0043330	response to exogenous dsRNA	BP	9/617	47/16655	4.78790082877184e-05	0.000534359501822515	0.000358798785859422	9	NFKBIA/RIPK2/DDX58/TLR3/NOD2/TICAM1/CAV1/COLEC12/MB21D1
GO:2001234	negative regulation of apoptotic signaling pathway	BP	20/617	198/16655	4.81120604821319e-05	0.000535573014359236	0.000359613605888477	20	ICAM1/TNFAIP3/CX3CL1/SOD2/ACKR3/IL1A/CSF2/VNN1/NRP1/GRINA/CD74/CREB3/IFI6/CXCL12/PSEN2/NOS3/XBP1/PSEN1/IER3/IL1B
GO:0002708	positive regulation of lymphocyte mediated immunity	BP	11/617	70/16655	4.89178513855328e-05	0.000543139442703287	0.000364694128072285	11	B2M/HLA-B/HLA-E/STAT5A/NOD2/TRAF2/HLA-A/RSAD2/STAT6/CD40/IL1B
GO:0051403	stress-activated MAPK cascade	BP	24/617	264/16655	4.94422769470573e-05	0.000547550974519082	0.000367656276689253	24	F2RL1/DNAJA1/SDCBP/RIPK2/IL1A/IRAK2/ZC3H12A/NFKB1/MAP2K6/LGALS9/TLR3/NOD2/TRAF2/MAP2K3/MAP3K8/BMP2/WNT5A/MDFI/ARL6IP5/ADORA2B/GDF6/TNIP2/IL1B/DUSP4
GO:1900182	positive regulation of protein localization to nucleus	BP	15/617	123/16655	4.96420968952415e-05	0.000548354239550514	0.000368195633652156	15	DDX58/IL18R1/ZC3H12A/C8orf4/LGALS9/TLR3/SMAD3/BAMBI/PRKCD/SPHK1/TLR2/XBP1/JUP/SHH/IL1B
GO:0001936	regulation of endothelial cell proliferation	BP	13/617	96/16655	5.22570972079177e-05	0.000575763618341968	0.000386599819968657	13	CCL2/NR2F2/LRG1/PROX1/F3/NRP1/CAV1/BMP2/RGCC/WNT5A/PDGFB/EGFL7/CXCL12
GO:0046209	nitric oxide metabolic process	BP	12/617	83/16655	5.24899137979463e-05	0.000576853440412124	0.000387331587316747	12	ICAM1/PTX3/ZC3H12A/PTGIS/TICAM1/CD34/CAV1/GCH1/KLF2/TLR2/NOS3/IL1B
GO:0031638	zymogen activation	BP	15/617	124/16655	5.45821647227355e-05	0.000598320523220215	0.000401745784540183	15	TNFSF10/TLR3/TNFSF15/SMAD3/PMAIP1/TRAF2/F3/TICAM1/NKX3-1/BBC3/BOK/PML/CASP1/CASP7/TBC1D10A
GO:0002548	monocyte chemotaxis	BP	10/617	59/16655	5.51959984436331e-05	0.000601985724797903	0.00040420680539135	10	CCL2/CX3CL1/CCL20/CXCL10/TNFSF18/CCL7/CREB3/LYN/PDGFB/CXCL12
GO:0032623	interleukin-2 production	BP	10/617	59/16655	5.51959984436331e-05	0.000601985724797903	0.00040420680539135	10	TNFAIP3/CD83/RIPK2/STAT5A/IL1A/GBP1/NOD2/TRAF2/CD34/IL1B
GO:0046633	alpha-beta T cell proliferation	BP	7/617	28/16655	5.55343267801519e-05	0.000602624382289407	0.000404635635667129	7	HLA-E/RIPK2/EBI3/IL15/IRF1/LGALS9/HLA-A
GO:0071624	positive regulation of granulocyte chemotaxis	BP	7/617	28/16655	5.55343267801519e-05	0.000602624382289407	0.000404635635667129	7	CXCL8/CXCL1/CXCL2/CXCL3/CD74/DAPK2/IL1B
GO:0046637	regulation of alpha-beta T cell differentiation	BP	9/617	48/16655	5.70148188802321e-05	0.000617135275718693	0.000414379059198301	9	CD83/RIPK2/TNFSF18/TGFBR2/JAK3/LGALS9/HLX/IL4R/SHH
GO:0030879	mammary gland development	BP	16/617	139/16655	5.72985389572582e-05	0.000618651894305434	0.000415397401542133	16	CSF1/MSX1/STAT5A/TGFBR2/HOXB9/CAV1/WNT5A/PTCH1/PML/STAT6/HK2/NTN1/XBP1/ZNF703/B4GALT1/PTHLH
GO:0032607	interferon-alpha production	BP	6/617	20/16655	6.26789143307694e-05	0.000671693440141679	0.000451012455043086	6	RIPK2/DDX58/IFIH1/TLR3/IRF7/NMI
GO:0048305	immunoglobulin secretion	BP	6/617	20/16655	6.26789143307694e-05	0.000671693440141679	0.000451012455043086	6	HLA-E/POU2F2/TNFRSF4/TRAF2/XBP1/CD40
GO:0090025	regulation of monocyte chemotaxis	BP	6/617	20/16655	6.26789143307694e-05	0.000671693440141679	0.000451012455043086	6	CCL2/CXCL10/TNFSF18/CREB3/LYN/CXCL12
GO:0048762	mesenchymal cell differentiation	BP	19/617	186/16655	6.34227367788221e-05	0.000677978039809344	0.000455232285929746	19	SDCBP/MSX1/SEMA3C/TGFBR2/SMAD3/EFNB1/EFNA1/BAMBI/NRP1/BMP2/SEMA4B/RGCC/WNT5A/TBX1/SMAD7/HAS2/HES1/ZNF703/SHH
GO:0002220	innate immune response activating cell surface receptor signaling pathway	BP	15/617	126/16655	6.5770903492128e-05	0.00070133923822794	0.000470918298062449	15	NFKB2/NFKBIA/RELB/PSMB9/NFKB1/PSMB10/PSMB8/PSME2/PRKCD/PSME1/LYN/TLR2/PSMA3/PRKACB/IL1B
GO:0003158	endothelium development	BP	14/617	112/16655	6.69104175606101e-05	0.000711728589755824	0.000477894288386112	14	ICAM1/F2RL1/NR2F2/RHOB/CXCL10/PROX1/NRP1/CD34/GJA4/CLDN5/SLC40A1/F11R/S1PR1/IL1B
GO:0002830	positive regulation of type 2 immune response	BP	5/617	13/16655	6.89814164303749e-05	0.000728362602897194	0.000489063292958386	5	NOD2/CD74/RSAD2/IDO1/IL4R
GO:0045351	type I interferon biosynthetic process	BP	5/617	13/16655	6.89814164303749e-05	0.000728362602897194	0.000489063292958386	5	TLR3/TICAM1/IRF7/NMI/IFNAR1
GO:0051770	positive regulation of nitric-oxide synthase biosynthetic process	BP	5/617	13/16655	6.89814164303749e-05	0.000728362602897194	0.000489063292958386	5	CCL2/CCL20/MAP2K6/NOD2/TLR2
GO:0031098	stress-activated protein kinase signaling cascade	BP	25/617	287/16655	6.97833789166204e-05	0.000735028841987288	0.000493539377848084	25	F2RL1/DNAJA1/SDCBP/RIPK2/IL1A/IRAK2/ZC3H12A/NFKB1/MAP2K6/LGALS9/TLR3/NOD2/TRAF2/MAP2K3/MAP3K8/BMP2/WNT5A/LYN/MDFI/ARL6IP5/ADORA2B/GDF6/TNIP2/IL1B/DUSP4
GO:1902624	positive regulation of neutrophil migration	BP	7/617	29/16655	7.08822328141695e-05	0.000742969973147061	0.000498871496410136	7	CXCL8/CXCL1/CXCL2/CXCL3/CD74/DAPK2/IL1B
